ds,yhat,yhat_lower,yhat_upper
2009-02-10,18097.738663116936,16652.30654471671,19517.259126926892
2009-02-11,18036.165398686997,16450.86762513599,19431.712094057442
2009-02-12,18048.22339376411,16421.116493088164,19642.180526622775
2009-02-13,17788.437201556182,16304.582420112109,19346.526194215417
2009-02-14,16603.4512522205,15129.199455260614,18130.4093440789
2009-02-15,16179.33131481679,14708.530438100594,17714.170755542917
2009-02-16,17797.456715921337,16290.48213528208,19402.603900117658
2009-02-17,18037.977950768327,16533.30483256601,19505.09870662809
2009-02-18,17975.33841880109,16430.028117836548,19469.830988570528
2009-02-19,17978.302574549976,16424.098523136956,19589.080579766
2009-02-20,17701.353552371038,16304.092458746905,19218.479943411403
2009-02-21,16491.35110097648,14920.637068877762,18112.548952436387
2009-02-22,16034.823778672844,14562.821511665357,17543.235684206924
2009-02-23,17613.84469758093,16124.00599894574,19148.924884276676
2009-02-24,17809.46601118005,16315.24102955141,19234.27355938177
2009-02-25,17697.211625317093,16088.87502225072,19113.43065676104
2009-02-26,17647.071337870628,16120.228419306739,19184.75743253474
2009-02-27,17314.86051832694,15853.017339691516,18921.933394754476
2009-02-28,16048.837322158484,14521.8581522338,17546.314206141506
2009-03-01,15536.952621659853,14094.643257060607,17032.14760765953
2009-03-02,17062.683207025548,15559.9505074158,18470.728703644378
2009-03-03,17208.424715150177,15547.214754070315,18695.984384422234
2009-03-04,17050.944989744534,15392.148627451666,18524.443994443533
2009-03-05,16961.342225838565,15378.28070445525,18399.275375746092
2009-03-06,16596.373049185597,15097.677371933132,18187.9805237242
2009-03-07,15305.043425854334,13801.13556894841,16848.18670261506
2009-03-08,14775.838319742514,13318.96227890333,16163.406135681827
2009-03-09,16292.541202725391,14814.87967588499,17823.91255568721
2009-03-10,16437.62022581717,14937.460913437002,17875.123752108117
2009-03-11,16287.681896407334,14750.850176443208,17868.02521675823
2009-03-12,16213.436544267024,14728.212488202602,17672.188267988582
2009-03-13,15871.040447650299,14397.01609279087,17462.15561705145
2009-03-14,14608.707036782884,13095.944229138591,16118.024836322238
2009-03-15,14113.962430838046,12716.4534940046,15502.023916451524
2009-03-16,15669.495589025713,14144.374693785941,17120.79700142119
2009-03-17,15856.578922868866,14370.293035581262,17365.899670903487
2009-03-18,15750.559146090185,14359.850470080373,17305.660239882887
2009-03-19,15720.861501110443,14207.6763771607,17264.12619454278
2009-03-20,15422.37104970109,14002.355025170611,16907.429342108357
2009-03-21,14202.082256637123,12707.392673752516,15781.264855316138
2009-03-22,13746.390965279581,12378.747769723299,15263.620606128996
2009-03-23,15336.977954154117,13850.316420325886,16787.274016706404
2009-03-24,15554.258928355983,13997.122803473856,17079.983535283598
2009-03-25,15472.899856498836,14020.364694409562,16960.436932354583
2009-03-26,15461.840079551495,13934.94909840513,16928.3933352228
2009-03-27,15175.686340267337,13645.05758795731,16658.7566243527
2009-03-28,13961.368612502007,12497.898128860283,15463.063288779666
2009-03-29,13505.431678751236,11980.89833712788,15043.618339187598
2009-03-30,15089.911697202735,13661.687566474811,16587.66750591375
2009-03-31,15295.77286453028,13752.035057834335,16709.023333958878
2009-04-01,15198.403529670995,13584.720041072826,16713.454538893548
2009-04-02,15167.614807080008,13594.165076479423,16685.344902818604
2009-04-03,14859.00561874855,13415.848934080515,16427.26766006847
2009-04-04,13620.585958951233,12116.489178587748,15142.505036035216
2009-04-05,13140.033350741316,11704.058313759695,14690.962162650289
2009-04-06,14700.53283094553,13131.594316758112,16251.69195147779
2009-04-07,14884.176706532522,13320.869518134297,16454.10843832869
2009-04-08,14767.424580956946,13246.582854649467,16195.345268797715
2009-04-09,14721.553407544234,13265.343392350333,16302.190380869693
2009-04-10,14402.534585628886,12955.144675329233,16080.321191456456
2009-04-11,13159.086786355425,11686.776364936413,14679.72580957482
2009-04-12,12679.424379971233,11129.049863896853,14124.817039456546
2009-04-13,14247.08045638008,12701.6779735934,15787.08548695167
2009-04-14,14444.29560757815,13021.608253413375,15987.446829405879
2009-04-15,14347.473305138003,13006.282606653067,15948.107365631486
2009-04-16,14327.146176192095,12932.219042843793,15910.493799872935
2009-04-17,14039.318101281286,12508.795144687643,15526.193083643237
2009-04-18,12832.074631220683,11278.726858436243,14385.94125042114
2009-04-19,12392.837082920143,10936.960376663883,13896.330647176444
2009-04-20,14004.2107178472,12494.099161998984,15508.054926872026
2009-04-21,14247.402987076992,12759.979870662324,15786.182009425209
2009-04-22,14197.711764498512,12720.954842417885,15665.707727926185
2009-04-23,14224.526854446885,12598.782124040763,15779.026944862788
2009-04-24,13982.708605010343,12395.757816315574,15534.141539814633
2009-04-25,12819.234990261433,11204.04278024986,14247.911330758587
2009-04-26,12420.491380126023,10971.050370477988,14027.697582559453
2009-04-27,14068.15228763984,12583.96733926863,15582.07427444829
2009-04-28,14342.630024930195,12736.528937973497,15874.76633996755
2009-04-29,14318.589230090167,12812.494973630593,15784.599025489966
2009-04-30,14364.96971472342,12796.259016749806,15854.782707173314
2009-05-01,14136.380775188974,12576.877304214819,15668.485420217474
2009-05-02,12979.757812413618,11505.624584785826,14519.112020057893
2009-05-03,12581.655146565252,11081.801581586666,14033.463318744212
2009-05-04,14224.124180626814,12672.003839475054,15715.488664431818
2009-05-05,14488.151909907905,13076.91475699721,15999.003183692417
2009-05-06,14449.159005809106,12874.262274837507,16005.053568537067
2009-05-07,14477.000382586684,12927.823319633935,15965.197843148913
2009-05-08,14227.332029303676,12798.602004161421,15776.746731963169
2009-05-09,13048.235752401597,11516.497167519366,14487.951671326235
2009-05-10,12627.476653974838,11088.50351077432,14115.060897502892
2009-05-11,14248.343549148822,12769.14184556448,15811.385716723762
2009-05-12,14493.04844865953,12957.083920743464,16038.157694344043
2009-05-13,14438.185510081605,12934.713283501973,16028.981171035948
2009-05-14,14454.693553024068,13006.796245607613,15944.779705211327
2009-05-15,14199.187082758814,12691.446735543663,15741.067751087987
2009-05-16,13020.548571138836,11614.09566104198,14524.39705257555
2009-05-17,12607.157831178178,11165.759932700998,14030.030509450191
2009-05-18,14242.709577236687,12781.09196609716,15758.900099787368
2009-05-19,14509.59603580144,13078.819915517633,16019.552624001624
2009-05-20,14484.355576555521,13061.402502554422,15890.614937840242
2009-05-21,14537.631835350425,13153.591274216982,16087.240125309929
2009-05-22,14325.508447260412,12799.775913104182,15758.508023815599
2009-05-23,13196.11210389638,11653.313571358525,14669.881723715776
2009-05-24,12836.859527886661,11360.775541955134,14458.653298817284
2009-05-25,14530.299010372371,13096.57457145159,15992.057709435956
2009-05-26,14857.522739762466,13218.266691339937,16347.04062930295
2009-05-27,14893.650081728883,13383.425190557915,16356.066780087322
2009-05-28,15007.825322067953,13511.332493714177,16513.058009732125
2009-05-29,14854.593907804056,13288.555332322952,16358.596826631472
2009-05-30,13780.548725892451,12188.26907785647,15281.823966166075
2009-05-31,13471.62077945891,12027.94422838421,15030.930039402863
2009-06-01,15208.963651889364,13714.455433203446,16802.52802390495
2009-06-02,15572.406745218666,14102.197874240115,17133.777260404222
2009-06-03,15635.976260975016,14015.687842319561,17194.13602228561
2009-06-04,15767.926327799802,14312.28471997971,17367.685166909923
2009-06-05,15622.143321073298,14095.718414743013,17130.445728151604
2009-06-06,14544.814069790746,13003.759671700896,16115.677010632502
2009-06-07,14221.731637735042,12652.813176681373,15705.599845957417
2009-06-08,15934.187587427323,14397.594048069825,17468.888387737334
2009-06-09,16262.425437340695,14716.023004847899,17743.428024271863
2009-06-10,16281.154218927433,14880.137699775236,17789.872028941623
2009-06-11,16359.564693175842,14867.77972097055,17814.59655819485
2009-06-12,16152.711640509158,14599.504650589342,17632.696644838463
2009-06-13,15008.153491228075,13445.574193786364,16540.933611400615
2009-06-14,14613.22374290072,13014.124022689006,16207.602564373849
2009-06-15,16250.883999101585,14693.254953431746,17742.69387879518
2009-06-16,16503.13440604506,14924.469495039873,17992.574259746896
2009-06-17,16446.481570185817,14956.2555402484,17925.21579629079
2009-06-18,16451.90776991255,15081.173762393142,17970.368416970756
2009-06-19,16176.206170120255,14671.399906591216,17557.47701032587
2009-06-20,14968.574606589122,13414.979718648732,16478.252171156193
2009-06-21,14517.843654212253,13069.145858667072,16107.375220931697
2009-06-22,16108.290013036296,14640.96231437363,17616.647049832365
2009-06-23,16323.012086062508,14838.76261029651,17809.73803659746
2009-06-24,16239.368796137715,14665.6920806631,17737.417020057586
2009-06-25,16228.926258731719,14704.305603244367,17749.74932719588
2009-06-26,15948.777639911692,14368.839516581915,17471.595061226904
2009-06-27,14748.129186271035,13389.07543382568,16275.10965526266
2009-06-28,14315.528348446407,12826.110656402496,15846.916720471108
2009-06-29,15934.685021639512,14283.701033916695,17483.89564992532
2009-06-30,16187.862549450254,14654.671258653489,17772.22252380394
2009-07-01,16151.339099961036,14708.102008100059,17727.211761084454
2009-07-02,16195.383394880351,14726.452418913388,17694.567169748643
2009-07-03,15975.609305757003,14445.774498665576,17398.314944091628
2009-07-04,14839.601332891842,13284.532933411967,16363.777071949544
2009-07-05,14474.185789529285,13043.618525666023,15928.547539515585
2009-07-06,16161.29751930837,14616.000995444985,17648.616587763925
2009-07-07,16481.41753538662,14991.012355841174,17863.201394827833
2009-07-08,16509.080905760013,14942.814434166834,17996.017831136865
2009-07-09,16612.897591068853,15104.46262151604,18113.336041544062
2009-07-10,16446.949520122733,14890.056315710706,17914.359611810713
2009-07-11,15357.454770472548,13834.267451063446,16827.52848157418
2009-07-12,15030.072640749264,13372.863531649995,16535.293486948358
2009-07-13,16745.798548242954,15242.443039676444,18334.599718732352
2009-07-14,17084.423411190062,15637.10794882745,18620.983744397367
2009-07-15,17120.056297239287,15587.197079714528,18512.0622231094
2009-07-16,17221.152700807783,15741.259743455941,18752.303620818166
2009-07-17,17041.911599479212,15592.681263848372,18524.443351159458
2009-07-18,15928.932232429006,14459.319894990229,17541.661076387685
2009-07-19,15568.504670406362,14061.70524509206,17091.514110953056
2009-07-20,17242.483591170883,15758.544088522496,18692.4824369319
2009-07-21,17531.720582917576,16051.692748093097,19087.933432656126
2009-07-22,17511.55458223046,15927.911954637335,18988.532334885902
2009-07-23,17551.803771783496,16033.579131601695,19018.642251767396
2009-07-24,17308.12315914309,15821.436118043144,18789.151140926486
2009-07-25,16128.61992787279,14653.650204380583,17602.330233219265
2009-07-26,15701.101822266464,14228.378688850096,17241.189688585488
2009-07-27,17308.909180218234,15815.19736364573,18755.952920164957
2009-07-28,17534.307111659793,16040.754131429601,18978.472844648873
2009-07-29,17453.938544613397,15803.606304144909,18905.00977437666
2009-07-30,17438.782488590856,15979.5914540445,19010.449115465635
2009-07-31,17145.48264143138,15577.070544828832,18642.15785210551
2009-08-01,15922.939190719959,14362.491347852821,17478.411246330674
2009-08-02,15459.539665624705,13940.019705465767,16911.346019009525
2009-08-03,17038.979867090475,15568.238595210381,18603.596578617402
2009-08-04,17243.651596040865,15680.03197851045,18867.125566604027
2009-08-05,17150.097927978157,15605.737738076898,18661.378965925465
2009-08-06,17128.980215588672,15604.632718292403,18601.856950956666
2009-08-07,16836.4215896361,15310.173607143302,18328.46541074419
2009-08-08,15620.619278335862,14052.239165398409,17178.05613244261
2009-08-09,15169.100912281128,13631.27728365213,16754.5624995506
2009-08-10,16764.575018346735,15219.454110012479,18267.622178108948
2009-08-11,16988.35148756244,15462.015281408729,18539.289379732934
2009-08-12,16915.83174954378,15250.1884071428,18523.59681499312
2009-08-13,16916.511768849887,15312.570383521483,18316.112428469132
2009-08-14,16645.361549258854,15216.969812747197,18162.427184947835
2009-08-15,15449.472396001458,13976.497822330799,17032.04377296032
2009-08-16,15015.346078915409,13438.257218762421,16606.408026159137
2009-08-17,16624.77515170431,15194.078155684512,18070.735328247923
2009-08-18,16858.28936766276,15379.394223026704,18404.188190198096
2009-08-19,16790.667207323615,15359.81549244649,18208.80305508317
2009-08-20,16790.9550641151,15284.352210543835,18295.540199206258
2009-08-21,16513.85736791718,15030.986231943645,18098.44163363015
2009-08-22,15306.388664212884,13784.448003418662,16893.344571146645
2009-08-23,14855.161738215864,13321.129711104923,16420.85274980173
2009-08-24,16442.261164089825,14936.19998202565,17897.039073554184
2009-08-25,16648.67751742757,15069.189077082268,18085.15728075074
2009-08-26,16549.80172590017,14995.033404610545,17921.80687121493
2009-08-27,16515.42271013887,14956.877149619151,17972.015454858873
2009-08-28,16201.092326496708,14697.872625086808,17747.29549323277
2009-08-29,14954.7494637938,13602.517461452457,16480.463481870105
2009-08-30,14463.978293523693,13059.44448438242,15946.84711918598
2009-08-31,16011.851010881632,14468.747242696025,17459.55094405325
2009-09-01,16180.33127892011,14670.67354352043,17722.664858066197
2009-09-02,16045.73881205815,14583.150263136198,17728.017903768305
2009-09-03,15978.719169218797,14467.545881952063,17531.360197829737
2009-09-04,15635.583615909785,14082.490376307873,17187.23822208822
2009-09-05,14364.91165830168,12821.723248958484,15976.403648067944
2009-09-06,13858.460008872134,12340.831753288803,15294.728464128855
2009-09-07,15395.988175125,13849.379661886744,16936.964759295977
2009-09-08,15559.658506078367,14051.176977194893,17031.526341257126
2009-09-09,15425.830033374503,13972.966710563736,16946.546182991377
2009-09-10,15365.030832165568,13797.347966692847,17039.807202662825
2009-09-11,15033.305482757562,13578.946311422775,16600.19498744059
2009-09-12,13778.829926625303,12250.247741904348,15108.770270205201
2009-09-13,13289.168890437919,11694.104791835638,14732.281426594775
2009-09-14,14847.126119018287,13217.12039076064,16389.37621102622
2009-09-15,15034.163267898819,13469.840772245754,16465.382407694466
2009-09-16,14925.887277979406,13350.535602891021,16449.964692671958
2009-09-17,14892.049458716787,13452.925903539799,16287.14041595272
